file_id	score
doing laundry.new.xml.15	0.168443782254
doing laundry.new.xml.23	0.168410493387
ironing laundry.new.xml.20	0.16808871682
do_laundry.xml.55	0.167806348766
wash_clothes.xml.55	0.167067160036
taking a bath.new.xml.62	0.166938203742
hang_clothes.xml.42	0.166193211159
doing laundry.new.xml.5	0.16611304751
ironing laundry.new.xml.35	0.165856497274
ironing laundry.new.xml.26	0.165798407946
doing laundry.new.xml.10	0.165690536903
ironing laundry.new.xml.74	0.165540768068
wash_clothes.xml.25	0.164647324745
iron_clothes.xml.30	0.1641934059
iron_clothes.xml.31	0.1641934059
iron_clothes.xml.32	0.1641934059
doing laundry.new.xml.65	0.163688805396
wash_clothes.xml.15	0.163179608536
doing laundry.new.xml.7	0.162250682041
doing laundry.new.xml.50	0.162181462158
do_laundry.xml.24	0.161554914727
do_laundry.xml.14	0.161518542099
take_a_shower_filtered.xml.18	0.161477882681
ironing laundry.new.xml.28	0.161224583741
ironing laundry.new.xml.81	0.160909747868
washing dishes.new.xml.35	0.160465078975
iron_filtered.xml.16	0.160042347132
dry_clothes.xml.26	0.159874298532
dry_clothes.xml.27	0.159874298532
dry_clothes.xml.28	0.159874298532
iron_filtered.xml.3	0.15959371815
wash_clothes.xml.12	0.158916760833
wash_clothes.xml.7	0.158564483782
iron_filtered.xml.18	0.158378019485
taking a shower.new.xml.56	0.157862361339
do_laundry.xml.13	0.156878778186
taking a shower.new.xml.36	0.156769588383
ironing laundry.new.xml.11	0.156762415512
wash_clothes.xml.45	0.156061263297
wash_clothes.xml.46	0.156061263297
wash_clothes.xml.47	0.156061263297
doing laundry.new.xml.8	0.156042728618
taking a shower.new.xml.32	0.155424543126
doing laundry.new.xml.81	0.15475393288
do_laundry.xml.27	0.154499118711
wash_clothes.xml.4	0.153512989767
wash_clothes.xml.24	0.153282177281
doing laundry.new.xml.42	0.152888824848
wash_clothes.xml.16	0.152530949841
doing laundry.new.xml.54	0.152430097844
iron_clothes.xml.34	0.15231636865
doing laundry.new.xml.18	0.151885398396
wash_clothes.xml.10	0.151873082679
doing laundry.new.xml.85	0.151799118338
iron_filtered.xml.14	0.151722082563
doing laundry.new.xml.44	0.151305302866
hang_clothes.xml.41	0.150690580534
doing laundry.new.xml.100	0.148960045135
taking a shower.new.xml.49	0.148877919225
doing laundry.new.xml.48	0.148763291267
clean_up.xml.2	0.148315138977
pick_up_dishes.xml.10	0.148287659358
dry_clothes.xml.21	0.148283883544
doing laundry.new.xml.86	0.148213006891
doing laundry.new.xml.47	0.148053819836
do_laundry.xml.4	0.147992019731
wash_clothes.xml.20	0.147959870494
doing laundry.new.xml.69	0.147584483918
cook_rice.xml.48	0.147421943542
cook_rice.xml.49	0.147421943542
cook_rice.xml.50	0.147421943542
cook_rice.xml.51	0.147421943542
do_laundry.xml.21	0.147055202823
do_laundry.xml.45	0.145986959453
sewing a button.new.xml.10	0.145336611299
doing laundry.new.xml.33	0.144782284223
taking a shower.new.xml.83	0.143447114805
taking a bath.new.xml.57	0.143162336072
taking a shower.new.xml.88	0.143115011926
doing laundry.new.xml.77	0.142764741976
taking a bath.new.xml.86	0.142490484893
ironing laundry.new.xml.65	0.142375677824
do_laundry.xml.18	0.142355218187
doing laundry.new.xml.6	0.141926923882
ironing laundry.new.xml.43	0.141425224573
doing laundry.new.xml.30	0.141405027728
doing laundry.new.xml.79	0.141009326934
cleaning up a flat.new.xml.24	0.140845903054
doing laundry.new.xml.1	0.140685089361
ironing laundry.new.xml.6	0.140004719323
assist_someone_in_walking.xml.44	0.139921849221
assist_someone_in_walking.xml.45	0.139921849221
assist_someone_in_walking.xml.46	0.139921849221
fold_clothes.xml.21	0.139840423555
doing laundry.new.xml.92	0.139671948465
taking a shower.new.xml.57	0.139560537188
wash_clothes.xml.49	0.139535956679
wash_clothes.xml.50	0.139535956679
wash_clothes.xml.51	0.139535956679
wash_clothes.xml.52	0.139535956679
wash_clothes.xml.53	0.139535956679
wash_clothes.xml.54	0.139535956679
taking a shower.new.xml.38	0.139273666046
doing laundry.new.xml.82	0.139063179417
taking a shower.new.xml.41	0.138985772636
taking a shower.new.xml.12	0.138984639707
turn_on_lights.xml.7	0.138705952436
doing laundry.new.xml.75	0.138567633044
doing laundry.new.xml.26	0.138380436805
doing laundry.new.xml.94	0.138271679663
wash_clothes.xml.22	0.137173761512
taking a shower.new.xml.67	0.137152645607
doing laundry.new.xml.60	0.136877734539
taking a shower.new.xml.42	0.136470196706
secure_all_windows.xml.27	0.135538392443
secure_all_windows.xml.28	0.135538392443
secure_all_windows.xml.29	0.135538392443
secure_all_windows.xml.30	0.135538392443
secure_all_windows.xml.31	0.135538392443
do_laundry.xml.6	0.135461748156
do_laundry.xml.29	0.135378643205
ironing laundry.new.xml.76	0.135318408882
taking a bath.pilot.xml.1	0.135223700087
cleaning up a flat.new.xml.33	0.135184786751
taking a bath.new.xml.50	0.135112992178
wash_clothes.xml.11	0.134889945175
taking a shower.new.xml.85	0.134786795327
dry_clothes.xml.10	0.134179416811
dry_clothes.xml.11	0.134179416811
do_laundry.xml.12	0.13397314516
doing laundry.new.xml.72	0.133491611749
doing laundry.new.xml.35	0.133250013713
doing laundry.new.xml.22	0.132891235701
take_a_shower_filtered.xml.12	0.131324758796
iron_clothes.xml.1	0.131188399442
doing laundry.new.xml.12	0.130609053488
doing laundry.new.xml.17	0.130553130083
doing laundry.new.xml.40	0.1301336151
fold_clothes.xml.15	0.128641266123
doing laundry.new.xml.99	0.128557695841
taking a bath.new.xml.13	0.127872713239
washing dishes.new.xml.8	0.127333669105
iron_filtered.xml.6	0.127275143495
ironing laundry.new.xml.68	0.126756975563
taking a shower.new.xml.8	0.126021475753
clean_up_toys.xml.10	0.125857784545
wash_cut.xml.10	0.125571129837
washing dishes.new.xml.34	0.125559482186
taking a shower.new.xml.47	0.125427424531
dry_clothes.xml.8	0.125135441016
dry_clothes.xml.9	0.125135441016
taking a shower.new.xml.97	0.124941051264
doing laundry.new.xml.52	0.124683970648
take_a_shower_filtered.xml.14	0.124501504543
making a bonfire.new.xml.99	0.124498368773
dry_clothes.xml.34	0.124194473267
dry_clothes.xml.35	0.124194473267
dry_clothes.xml.36	0.124194473267
dry_clothes.xml.37	0.124194473267
dry_clothes.xml.38	0.124194473267
dry_clothes.xml.39	0.124194473267
taking a shower.new.xml.17	0.124009662074
check_if_a_store_is_open.xml.3	0.123869678208
washing one's hair.new.xml.59	0.12363715667
wash_clothes.xml.28	0.122808610912
wash_clothes.xml.29	0.122808610912
wash_clothes.xml.30	0.122808610912
wash_clothes.xml.31	0.122808610912
wash_clothes.xml.32	0.122808610912
wash_clothes.xml.33	0.122808610912
wash_clothes.xml.34	0.122808610912
wash_clothes.xml.36	0.122486435246
find_an_object.xml.45	0.122423303573
taking a shower.new.xml.80	0.12222160127
doing laundry.new.xml.56	0.122172788622
doing laundry.new.xml.57	0.122172788622
clean_the_table.xml.9	0.12185535072
iron_filtered.xml.12	0.121825351083
doing laundry.new.xml.4	0.121774767182
taking a bath.new.xml.75	0.121698845947
iron_clothes.xml.28	0.121610988342
do_laundry.xml.53	0.121448584654
doing laundry.new.xml.32	0.121337006282
washing dishes.new.xml.93	0.121231670531
turn_off_lights.xml.20	0.121187991858
doing laundry.new.xml.62	0.121049784404
taking a bath.new.xml.83	0.120368313011
taking a bath.new.xml.24	0.120120677258
taking a shower.new.xml.77	0.120012891802
taking a bath.new.xml.34	0.119816948167
taking a shower.new.xml.94	0.119721253529
dry_clothes.xml.2	0.119538202425
hang_clothes.xml.43	0.119330427194
doing laundry.new.xml.36	0.119190380875
doing laundry.new.xml.31	0.118999233689
feed_a_pet_cat.xml.22	0.118933362688
doing laundry.new.xml.38	0.118852970813
taking a shower.new.xml.35	0.118827390096
fold_clothes.xml.1	0.118567623047
do_laundry.xml.1	0.118513235813
taking a shower.new.xml.87	0.118451184173
doing laundry.new.xml.37	0.11833767738
wash_clothes.xml.27	0.118335584271
lock_up_the_house.xml.19	0.118214680756
cook_rice.xml.15	0.118061678918
check_for_intruders_in_the_house.xml.18	0.118012945639
haircut_filtered.xml.16	0.117878332794
having a barbecue.new.xml.46	0.117629472062
taking a bath.new.xml.44	0.117607356869
washing dishes.new.xml.53	0.117128703221
washing dishes.new.xml.99	0.117128703221
taking a bath.new.xml.65	0.11684501542
taking a bath.pilot.xml.6	0.116820175063
take_care_of_plants.xml.6	0.116780531946
turn_on_lights.xml.29	0.116637822514
turn_on_lights.xml.30	0.116637822514
take_a_shower_filtered.xml.4	0.116560740402
washing dishes.new.xml.13	0.116526064284
taking a bath.new.xml.71	0.11651534166
doing laundry.new.xml.68	0.116487400164
taking a shower.new.xml.68	0.116146660557
wash_cut.xml.9	0.11602870938
taking a shower.new.xml.26	0.116024895375
cleaning up a flat.new.xml.69	0.11598729476
doing laundry.new.xml.46	0.115585747386
taking a shower.new.xml.82	0.115538348557
wash_clothes.xml.56	0.115230151813
dry_clothes.xml.40	0.11490554514
dry_clothes.xml.41	0.11490554514
making coffee.new.xml.28	0.114843220493
set_a_wake_up_alarm.xml.20	0.11457569992
clean_the_dishes.xml.16	0.11456832538
doing laundry.new.xml.58	0.114535159954
hang_clothes.xml.44	0.114519326788
do_laundry.xml.28	0.114325695559
ironing laundry.new.xml.30	0.114316493001
wash_clothes.xml.37	0.114086750973
taking a bath.new.xml.54	0.113877751436
turn_off_lights.xml.73	0.113426377724
turn_off_lights.xml.74	0.113426377724
taking a child to bed.new.xml.41	0.113202655642
empty_the_kitchen_sink.xml.37	0.112970253824
do_laundry.xml.10	0.112928354284
fold_clothes.xml.43	0.112914832829
turn_on_lights.xml.26	0.11234291392
taking a bath.new.xml.98	0.112295713065
washing dishes.new.xml.94	0.112239225562
clean_up_toys.xml.3	0.112131849486
taking a shower.new.xml.84	0.112126633933
open_the_garage.xml.45	0.112097776138
set_a_wake_up_alarm.xml.17	0.112051524448
taking a shower.new.xml.50	0.111594142883
taking a shower.new.xml.69	0.111470886392
dry_clothes.xml.22	0.111365119875
dry_clothes.xml.23	0.111365119875
dry_clothes.xml.24	0.111365119875
dry_clothes.xml.25	0.111365119875
taking a child to bed.new.xml.0	0.111326329063
guard_the_house.xml.4	0.111297960132
cook_rice.xml.31	0.111186791621
taking a bath.new.xml.4	0.111154371331
taking a shower.new.xml.58	0.111150484336
taking a shower.new.xml.1	0.110990817454
sending food back (in a restaurant).new.xml.52	0.110874388526
set_a_wake_up_alarm.xml.5	0.110650531998
going to a funeral.new.xml.84	0.110352064459
turn_the_heat_on.xml.33	0.110114323061
taking a shower.new.xml.91	0.110041751996
make_toasted_bread.xml.25	0.109965344324
turn_tv_off.xml.33	0.109687188743
turn_tv_off.xml.34	0.109687188743
turn_tv_off.xml.35	0.109687188743
turn_tv_off.xml.36	0.109687188743
turn_tv_off.xml.37	0.109687188743
turn_tv_off.xml.38	0.109687188743
turn_tv_off.xml.39	0.109687188743
turn_tv_off.xml.40	0.109687188743
turn_tv_off.xml.41	0.109687188743
find_an_object.xml.19	0.109638891861
find_an_object.xml.20	0.109638891861
find_an_object.xml.21	0.109638891861
find_an_object.xml.22	0.109638891861
find_an_object.xml.23	0.109638891861
find_an_object.xml.24	0.109638891861
find_an_object.xml.25	0.109638891861
find_an_object.xml.26	0.109638891861
doing laundry.new.xml.27	0.109525489445
taking a shower.new.xml.30	0.109257001171
doing laundry.new.xml.45	0.109134178292
making a bonfire.new.xml.11	0.108913571768
washing dishes.new.xml.28	0.108880982991
taking a bath.new.xml.79	0.108862942892
taking a bath.new.xml.11	0.108729915719
going to the sauna.new.xml.70	0.1087251727
clean_up_toys.xml.55	0.108663742645
clean_up_toys.xml.56	0.108663742645
clean_up_toys.xml.57	0.108663742645
cleaning up a flat.new.xml.84	0.108578486951
take_a_shower_filtered.xml.6	0.108493533597
iron_filtered.xml.1	0.108460581604
taking a shower.new.xml.81	0.108386003271
taking a shower.new.xml.93	0.108338481522
empty_the_kitchen_sink.xml.28	0.108112678
taking a shower.new.xml.63	0.108100642845
trash_an_object.xml.27	0.108097420295
taking a shower.new.xml.23	0.107922851052
taking a shower.new.xml.28	0.107818175917
doing laundry.new.xml.87	0.107812997994
make_sure_children_are_fed.xml.3	0.107791385833
baking a cake.new.xml.23	0.107155992346
doing laundry.new.xml.64	0.107090614266
taking a bath.new.xml.80	0.107061421629
washing dishes.new.xml.95	0.10698445367
sewing a button.new.xml.44	0.106757070319
changing batteries in an alarm clock.new.xml.76	0.106703695961
wash_clothes.xml.5	0.106585706136
secure_all_exits.xml.20	0.106545118444
clean_up_toys.xml.61	0.106433295492
clean_up_toys.xml.62	0.106433295492
clean_up_toys.xml.63	0.106433295492
going to the theater.new.xml.9	0.106407932867
find_an_object.xml.44	0.106283015456
feed_the_fish.xml.3	0.106218843729
fold_clothes.xml.24	0.106102248558
do_laundry.xml.20	0.10588268627
gather_all_scattered_toys.xml.7	0.105871603071
making a bonfire.new.xml.44	0.105647018668
clean_the_dishes.xml.44	0.105567941466
take_a_shower_filtered.xml.1	0.105513953437
fold_clothes.xml.14	0.105500718
cleaning up a flat.new.xml.106	0.105496582015
pack_a_suitcase.xml.4	0.105308291551
set_a_wake_up_alarm.xml.7	0.105174021132
gather_all_scattered_toys.xml.10	0.105119177366
taking a bath.new.xml.28	0.105077603991
open_the_mail.xml.16	0.105031533951
turn_off_lights.xml.65	0.104935296776
turn_off_lights.xml.66	0.104935296776
turn_off_lights.xml.67	0.104935296776
clean_the_dishes.xml.18	0.104896153251
fetch_an_object.xml.43	0.104884552497
watch_for_the_kids_to_come_home.xml.1	0.10469563859
take_copies_filtered.xml.16	0.104526851684
heat_food_in_microwave.xml.30	0.104490810192
cleaning up a flat.new.xml.38	0.104300025604
make_a_dinner_reservation.xml.7	0.104000529024
cleaning up a flat.new.xml.77	0.103906415588
sewing a button.new.xml.97	0.10373184104
checking in at an airport.new.xml.18	0.103651906881
iron_filtered.xml.21	0.103622810689
taking a shower.new.xml.24	0.103621813963
turn_on_lights.xml.65	0.103270355904
taking a bath.new.xml.81	0.103208401287
gather_all_scattered_toys.xml.15	0.10313481357
sewing a button.new.xml.21	0.103123219546
going grocery shopping.new.xml.14	0.103001880412
wash_clothes.xml.17	0.102858985736
turn_off_lights.xml.28	0.102702055148
taking a bath.new.xml.78	0.102691349914
taking a shower.new.xml.86	0.102682647848
washing dishes.new.xml.63	0.102617710922
cook_rice.xml.9	0.10250429173
doing laundry.new.xml.24	0.102502532225
hang_clothes.xml.5	0.102448380871
changing batteries in an alarm clock.new.xml.6	0.102402715796
heat_food_in_microwave.xml.14	0.102374231014
taking a bath.new.xml.42	0.102347930461
going bowling.new.xml.56	0.102198384043
eating in a fast food restaurant.new.xml.93	0.10215846155
washing dishes.new.xml.70	0.102043572294
doing laundry.new.xml.73	0.101977413396
clean_up_toys.xml.4	0.101772348125
clean_up.xml.10	0.101673185587
cooking pasta.new.xml.74	0.101637927751
taking a shower.new.xml.72	0.101583615182
set_a_wake_up_alarm.xml.39	0.101336476069
set_a_wake_up_alarm.xml.40	0.101336476069
set_a_wake_up_alarm.xml.41	0.101336476069
going to the dentist.new.xml.70	0.101152064463
recharge_batteries.xml.31	0.10113750645
making coffee.new.xml.20	0.101107177626
take_care_of_plants.xml.27	0.100952658138
taking a shower.new.xml.78	0.100949299899
doing laundry.new.xml.20	0.100936863999
taking a bath.new.xml.70	0.100842429122
cook_noodle.xml.24	0.100622870536
taking a shower.new.xml.75	0.10036585464
gather_all_scattered_toys.xml.5	0.100297119356
taking a bath.new.xml.93	0.100154639181
wash_clothes.xml.3	0.100127470331
fold_clothes.xml.12	0.100116599432
empty_the_trash.xml.24	0.100094167199
getting a hair cut.new.xml.60	0.100086586074
washing dishes.new.xml.16	0.100038632815
clean_up_toys.xml.11	0.100036885397
take_a_shower_filtered.xml.11	0.0999844625845
taking a shower.new.xml.3	0.0998948086396
taking a child to bed.new.xml.4	0.0998479716489
going to a funeral.new.xml.86	0.0996548159957
set_a_wake_up_alarm.xml.6	0.0995954895848
doing laundry.new.xml.51	0.0995555213428
sewing a button.new.xml.92	0.0995339546104
doing laundry.new.xml.2	0.0995201562775
feed_the_fish.xml.12	0.0993551662451
taking a shower.new.xml.22	0.0993496359351
erase_the_whiteboard.xml.42	0.0992460444285
taking a shower.new.xml.64	0.0992085368807
taking a bath.pilot.xml.9	0.0988850072161
find_out_more_information.xml.5	0.0987659323566
turn_off_lights.xml.27	0.0987153223274
taking a bath.new.xml.35	0.0986471004995
making a bonfire.new.xml.69	0.0984968969702
unclog_the_toilet.xml.45	0.0984655553006
check_if_a_store_is_open.xml.8	0.0984439054369
take_out_the_garbage.xml.1	0.0984302726458
taking a shower.new.xml.16	0.0984193179061
washing dishes.new.xml.79	0.0983891992752
cook_rice.xml.13	0.0983335027522
taking a shower.new.xml.99	0.0983089472483
wash_clothes.xml.57	0.0982325442151
repairing a flat bicycle tire.new.xml.72	0.0981871708288
taking a shower.new.xml.54	0.0981609701402
find_a_person.xml.19	0.0981604628522
find_a_person.xml.20	0.0981604628522
find_a_person.xml.21	0.0981604628522
find_a_person.xml.22	0.0981604628522
find_a_person.xml.23	0.0981604628522
hang_clothes.xml.3	0.0981335905767
taking a shower.new.xml.5	0.0981026021131
retrieve_a_tool.xml.18	0.0980766900419
taking a shower.new.xml.31	0.0980355168534
riding on a bus.new.xml.16	0.0980265900336
find_the_time.xml.27	0.0980199134504
find_the_time.xml.28	0.0980199134504
find_the_time.xml.29	0.0980199134504
find_the_time.xml.30	0.0980199134504
find_the_time.xml.31	0.0980199134504
find_the_time.xml.32	0.0980199134504
find_the_time.xml.33	0.0980199134504
find_the_time.xml.34	0.0980199134504
find_the_time.xml.35	0.0980199134504
find_the_time.xml.36	0.0980199134504
find_the_time.xml.37	0.0980199134504
find_the_time.xml.38	0.0980199134504
find_the_time.xml.39	0.0980199134504
find_the_time.xml.40	0.0980199134504
find_the_time.xml.41	0.0980199134504
make_a_shopping_list.xml.12	0.098004540073
taking a shower.new.xml.90	0.0978042052192
hang_clothes.xml.48	0.097667848452
hang_clothes.xml.49	0.097667848452
hang_clothes.xml.50	0.097667848452
hang_clothes.xml.51	0.097667848452
feed_infant.xml.54	0.0976361392522
feed_infant.xml.55	0.0976361392522
feed_infant.xml.56	0.0976361392522
feed_infant.xml.57	0.0976361392522
taking a shower.new.xml.96	0.0976020906379
turn_on_lights.xml.16	0.0976014844391
turn_on_lights.xml.18	0.0975938091263
take_a_shower_filtered.xml.23	0.0975004302527
set_a_wake_up_alarm.xml.16	0.0971481252441
close_the_blinds.xml.25	0.0971326164663
close_the_blinds.xml.26	0.0971326164663
close_the_blinds.xml.27	0.0971326164663
close_the_blinds.xml.28	0.0971326164663
close_the_blinds.xml.29	0.0971326164663
close_the_blinds.xml.30	0.0971326164663
taking a shower.new.xml.98	0.0969442527283
cleaning up a flat.new.xml.103	0.0969237820035
hang_clothes.xml.37	0.0968900599027
taking a bath.new.xml.53	0.0967836591663
iron_filtered.xml.22	0.0967265058377
doing laundry.new.xml.80	0.0967032490932
clean_up.xml.4	0.0965055031409
put_away_groceries.xml.11	0.0965017204685
taking a child to bed.new.xml.99	0.0964692681433
take_a_shower_filtered.xml.16	0.0964671133442
taking a shower.new.xml.61	0.0962183328589
make_sure_children_are_fed.xml.23	0.0962134235786
heat_food_in_microwave.xml.51	0.0961912481526
heat_food_in_microwave.xml.61	0.0961741220677
taking a driving lesson.new.xml.91	0.0961441619177
doing laundry.new.xml.89	0.0961095701973
taking a child to bed.new.xml.63	0.0959010397261
cleaning up a flat.new.xml.102	0.0958010715262
cleaning up a flat.new.xml.98	0.0957608156264
check_for_intruders_in_the_house.xml.3	0.0956876326367
taking a shower.new.xml.76	0.0955753258621
fold_clothes.xml.37	0.0955130319609
fold_clothes.xml.38	0.0955130319609
fold_clothes.xml.39	0.0955130319609
washing dishes.new.xml.5	0.0955112087251
sewing a button.new.xml.86	0.0954758253878
wash_cut.xml.3	0.0954701796056
going to the dentist.new.xml.98	0.0954451662705
going to the swimming pool.new.xml.17	0.0954359443449
unload_the_dishwasher.xml.11	0.0953632415461
taking a shower.new.xml.34	0.0953260254732
making a bonfire.new.xml.32	0.0950488172803
sharpen_a_pencil.xml.17	0.094876139907
haircut_filtered.xml.23	0.0948595455503
making a bonfire.new.xml.73	0.0948457737055
hang_clothes.xml.6	0.0948117832829
taking a shower.new.xml.2	0.0948017484982
help_someone_carry_something.xml.7	0.0947718744918
wash_clothes.xml.1	0.0947294393696
make_tea.xml.29	0.0946949496353
guard_the_house.xml.19	0.0946458858722
making a bonfire.new.xml.92	0.0945777057844
cleaning up a flat.new.xml.40	0.094477337663
hang_clothes.xml.25	0.0941692778479
close_the_curtains.xml.15	0.0941555540273
